country,vendor,shipment_mode,unit_of_measure,line_item_quantity,line_item_value,pack_price,unit_price,weight,freight_cost,location,distance
6,2,3,30,2,30,15,0.51,3622,9181,9,8074
4,4,0,60,448,3068,6,0.11,68,123,8,4614
1,0,0,30,6100,307440,50,1.68,928,1093,0,5009
0,3,0,240,367,734,2,0.01,161,1038,9,6583
9,3,0,30,23520,105604,4,0.15,3622,9181,2,3641
9,4,0,120,300,18240,60,0.51,3622,9181,8,9157
6,2,3,30,110,3051,27,0.92,3622,9181,7,8670
5,0,0,30,595,12048,20,0.68,87,-745,9,5921
6,2,0,60,29402,218456,7,0.12,1577,697,9,8074
2,0,0,180,525,8904,16,0.09,159,-710,0,7467
8,4,0,60,6390,37956,5,0.1,733,5255,8,5868
6,2,2,30,113000,731110,6,0.22,7569,10986,9,8074
7,0,0,30,15619,369701,23,0.79,3622,9181,7,6771
9,3,0,60,4848,31463,6,0.11,415,9,2,3641
6,2,2,30,50000,122000,2,0.08,2953,5409,9,8074
8,4,0,60,2880,17107,5,0.1,335,2446,8,5868
6,2,3,30,9,19,2,0.07,3622,9181,9,8074
6,2,2,30,128887,549058,4,0.14,10956,15429,9,8074
9,4,0,30,81,1884,23,0.78,6,2549,8,9157
5,3,2,30,46613,605969,13,0.43,5245,10186,2,5355
9,3,0,60,1416,10266,7,0.12,3622,9181,2,3641
9,4,0,120,2000,121640,60,0.51,499,467,8,9157
6,2,0,60,24000,70080,2,0.05,2830,4159,9,8074
6,2,3,60,19,592,31,0.52,3622,9181,9,8074
6,2,3,30,50,1528,30,1.02,3622,9181,9,8074
5,3,0,30,40705,549110,13,0.45,3948,23035,2,5355
1,4,0,60,5900,35046,5,0.1,701,6008,8,5008
6,2,3,60,30,1972,65,1.1,3622,9181,0,9211
6,2,3,120,76,5844,76,0.64,3622,9181,1,7877
6,2,0,60,7600,121448,15,0.27,782,1534,9,8074
9,3,0,30,4536,34020,7,0.25,266,2678,2,3641
7,3,0,30,4779,107527,22,0.75,643,3142,2,5091
6,2,3,60,3,19,6,0.11,3622,9181,9,8074
2,3,2,240,3300,4983,1,0.01,3622,9181,9,14446
8,3,0,30,1801,36020,20,0.67,225,726,2,4961
8,2,0,120,95,8780,92,0.77,14,-829,3,3989
6,2,2,30,113000,731110,6,0.22,7663,8560,9,8074
4,3,0,60,13429,67145,5,0.08,3622,9181,9,7633
8,0,0,120,501,18036,36,0.3,151,-703,1,4823
2,0,0,120,120,7992,66,0.55,26,-760,11,627
2,3,2,60,33624,272354,8,0.13,3622,9181,2,14325
6,2,3,30,6387,121664,19,0.64,3622,9181,9,8074
9,3,0,60,14142,119075,8,0.14,1741,2821,9,3157
3,4,0,60,168,1150,6,0.11,23,-149,8,8163
6,2,3,60,83,1624,19,0.33,3622,9181,9,8074
6,2,2,30,96764,438340,4,0.15,8468,29412,9,8074
6,2,3,60,18,561,31,0.52,3622,9181,9,8074
6,2,3,240,17,91,5,0.02,3622,9181,9,8074
9,3,0,30,18854,77301,4,0.14,1146,4977,9,3157
6,2,3,60,65,429,6,0.11,3622,9181,9,8074
7,4,0,60,1742,10347,5,0.1,208,1336,8,6837
2,4,0,60,612,3635,5,0.1,76,259,8,7877
6,2,3,240,3,15,5,0.02,3622,9181,9,8074
6,2,0,240,80884,1219730,15,0.06,3622,9181,4,15035
6,2,3,30,3,59,19,0.66,3622,9181,9,8074
6,2,2,30,70331,467701,6,0.22,6564,11396,9,8074
6,2,2,30,150000,1029000,6,0.23,10151,18569,9,8074
6,2,3,30,60,935,15,0.52,3622,9181,9,8074
2,0,0,60,120,840,7,0.12,29,-740,7,7294
7,3,2,30,57727,1148767,19,0.66,6349,26797,2,5091
8,3,0,30,1000,18000,18,0.6,132,329,9,5524
9,3,0,60,9789,66075,6,0.11,1585,1965,2,3641
6,2,3,120,1,27,27,0.23,3622,9181,1,7877
6,2,3,240,6,31,5,0.02,3622,9181,9,8074
9,3,0,60,5600,13160,2,0.04,3622,9181,9,3157
6,2,3,30,3,57,19,0.64,3622,9181,2,7527
1,3,0,60,2432,72960,30,0.5,403,4714,2,8608
9,4,0,30,450,10467,23,0.78,3622,9181,8,9157
9,3,0,60,8000,51920,6,0.11,696,599,2,3641
1,0,0,180,4200,71232,16,0.09,1234,1786,0,5009
6,2,2,60,515000,1251450,2,0.04,23273,30656,9,8074
6,2,2,30,54245,360729,6,0.22,5063,9748,9,8074
6,2,3,60,20,256,12,0.21,3622,9181,9,8074
6,2,3,100,944,22658,24,0.24,3622,9181,9,8074
6,2,3,240,25,184,7,0.03,3622,9181,9,8074
9,3,0,30,15500,172825,11,0.37,1745,2977,2,3641
6,2,3,30,500,14278,28,0.95,3622,9181,3,573
6,2,3,240,27,478,17,0.07,3622,9181,9,8074
9,3,0,240,200,2500,12,0.05,546,340,9,3157
8,2,0,120,165,15140,91,0.76,24,-703,3,3989
9,3,0,30,504,4158,8,0.28,3622,9181,2,3641
8,0,0,120,217,7812,36,0.3,74,-706,1,4823
6,2,3,30,30,414,13,0.46,3622,9181,2,7527
1,3,0,30,2245,51635,23,0.77,226,1911,9,9091
9,4,0,30,300,6978,23,0.78,38,779,8,9157
9,3,0,60,19152,49795,2,0.04,3622,9181,2,3641
6,2,3,30,600,16040,26,0.89,3622,9181,7,8670
6,2,3,240,17,91,5,0.02,3622,9181,9,8074
6,2,3,60,440,1734,3,0.07,3622,9181,9,8074
6,2,2,60,75000,186750,2,0.04,3755,3514,9,8074
1,4,0,60,780,5343,6,0.11,102,743,8,5008
5,3,0,30,1185,15405,13,0.43,3622,9181,9,5921
9,3,0,60,8400,17472,2,0.03,3622,9181,9,3157
6,2,2,30,69255,312340,4,0.15,5887,3232,9,8074
7,4,0,60,1764,10478,5,0.1,209,1177,8,6837
10,3,0,30,79620,469758,5,0.2,7133,39583,9,6906
6,2,0,30,53957,251979,4,0.16,4565,5105,9,8074
6,2,3,30,18,59,3,0.11,3622,9181,9,8074
6,2,3,60,19,406,21,0.36,3622,9181,9,8074
6,2,3,30,1,19,19,0.66,3622,9181,9,8074
5,3,0,30,13823,248814,18,0.6,1805,9743,9,5921
6,2,3,90,59,1535,26,0.29,3622,9181,9,8074
6,2,0,30,1110,8680,7,0.26,76,-84,9,8074
6,2,2,240,19098,43161,2,0.01,6876,-539,9,8074
8,3,0,60,114996,931467,8,0.13,15435,55180,9,5524
6,2,0,30,51920,406014,7,0.26,3549,2646,9,8074
8,2,0,120,388,25840,66,0.55,68,571,3,3989
9,3,0,60,26598,216773,8,0.14,3301,4764,9,3157
6,2,3,30,24,72,3,0.1,3622,9181,9,8074
6,2,2,30,42938,285537,6,0.22,4008,5121,9,8074
6,2,3,30,20,389,19,0.65,3622,9181,9,8074
2,3,2,60,1080,4266,3,0.07,3622,9181,2,14325
5,3,0,30,1728,34560,20,0.67,3622,9181,9,5921
6,2,3,90,34,620,18,0.2,3622,9181,9,8074
9,3,0,30,3686,25802,7,0.23,255,5518,2,3641
5,3,0,30,4011,72198,18,0.6,3622,9181,9,5921
9,3,0,30,46749,560520,11,0.4,7500,18116,2,3641
6,2,3,30,6690,26864,4,0.13,3622,9181,9,8074
6,2,3,30,328,976,2,0.1,3622,9181,9,8074
6,2,3,90,80,2666,33,0.37,3622,9181,9,8074
2,3,0,60,4235,17575,4,0.07,236,1215,2,14325
6,2,3,30,16,349,21,0.73,3622,9181,9,8074
6,2,3,60,524,15533,29,0.49,3622,9181,9,8074
6,2,2,60,100000,730000,7,0.12,5178,13621,9,8074
2,3,2,60,53010,344034,6,0.11,3622,9181,2,14325
6,2,3,60,3,149,49,0.83,3622,9181,9,8074
11,3,0,60,35000,77000,2,0.04,2180,18328,9,6980
6,2,2,60,35364,96190,2,0.05,3793,7527,9,8074
2,3,0,30,2438,3047,1,0.04,3622,9181,9,14446
6,2,2,30,14155,94130,6,0.22,1321,8726,9,8074
8,3,0,30,1665,37462,22,0.75,420,2900,2,4961
6,2,3,90,85,1985,23,0.26,3622,9181,9,8074
3,4,0,30,2240,7683,3,0.11,216,1698,8,8163
6,2,3,30,39,439,11,0.38,3622,9181,9,8074
9,3,0,60,7400,16650,2,0.04,730,338,9,3157
6,2,0,60,8366,62159,7,0.12,458,697,9,8074
8,2,0,120,27,2361,87,0.73,5,-959,1,4823
6,2,3,240,210,5097,24,0.1,3622,9181,9,8074
6,2,3,240,28,220,7,0.03,3622,9181,9,8074
6,2,3,90,12,264,22,0.25,3622,9181,9,8074
6,2,3,90,168,3709,22,0.25,3622,9181,9,8074
4,3,0,60,6424,32120,5,0.08,3622,9181,9,7633
2,3,0,60,90,126,1,0.02,6,-59,9,14446
9,3,0,90,702,3102,4,0.05,3622,9181,9,3157
6,2,3,60,45,3471,77,1.29,3622,9181,9,8074
6,2,3,30,500,14105,28,0.94,3622,9181,3,573
6,2,3,60,3519,38242,10,0.18,3622,9181,12,0
6,2,3,120,87,2241,25,0.21,3622,9181,8,8973
9,3,0,60,1680,12600,7,0.12,389,8674,2,3641
9,3,0,30,1240,2504,2,0.07,71,-10,9,3157
9,3,0,240,370,684,1,0.01,2998,3531,9,3157
6,2,3,30,7,119,17,0.57,3622,9181,9,8074
6,2,3,30,138,1906,13,0.46,3622,9181,2,7527
6,2,3,30,24,331,13,0.46,3622,9181,2,7527
2,3,0,1000,11000,100540,9,0.01,5051,36744,9,14446
8,3,0,60,240,6261,26,0.43,25,-85,9,5524
6,2,2,60,66793,487588,7,0.12,3458,2787,9,8074
2,3,0,240,450,3073,6,0.03,180,773,9,14446
8,3,0,30,205042,2458453,11,0.4,24556,145850,2,4961
6,2,3,30,8,134,16,0.56,3622,9181,9,8074
2,3,0,60,741,3705,5,0.08,66,572,9,14446
6,2,3,60,97,6627,68,1.14,3622,9181,9,8074
6,2,3,240,14,247,17,0.07,3622,9181,9,8074
9,3,0,60,3434,7726,2,0.04,876,1183,2,3641
6,2,3,60,6,38,6,0.11,3622,9181,8,8973
6,2,3,30,2285,40375,17,0.59,3622,9181,9,8074
9,4,0,120,4165,342363,82,0.68,1010,4417,8,9157
6,2,2,60,136403,323275,2,0.04,3622,9181,9,8074
9,3,0,60,13570,24968,1,0.03,568,646,9,3157
6,2,0,240,3184,9552,3,0.01,1205,2283,9,8074
11,3,2,60,41840,248529,5,0.1,4528,24189,8,7939
6,2,3,60,121,2368,19,0.33,3622,9181,9,8074
6,2,3,60,8000,36968,4,0.08,3622,9181,9,8074
6,2,3,30,60,1147,19,0.64,3622,9181,2,7527
9,4,0,120,7067,429814,60,0.51,3622,9181,8,9157
9,3,0,30,21146,86698,4,0.14,1301,4664,9,3157
9,3,0,60,10762,87172,8,0.13,1485,1702,9,3157
6,2,0,30,63785,498798,7,0.26,4141,4404,9,8074
6,2,0,30,25190,117637,4,0.16,2131,4886,9,8074
9,3,0,60,1556,4045,2,0.04,2113,9784,2,3641
6,2,2,30,3619,25007,6,0.23,338,5147,9,8074
1,4,0,120,20280,733324,36,0.3,5089,30318,8,5008
6,2,3,60,33,1645,49,0.83,3622,9181,9,8074
2,3,0,30,2118,2647,1,0.04,134,987,9,14446
6,2,3,30,5,76,15,0.51,3622,9181,9,8074
8,3,0,30,12370,241215,19,0.65,1652,6172,2,4961
5,3,0,60,22500,52875,2,0.04,2145,16858,9,5921
6,2,3,30,7,137,19,0.66,3622,9181,9,8074
9,3,0,30,8388,54522,6,0.22,544,8141,2,3641
6,2,2,60,96770,263214,2,0.05,10536,3957,9,8074
6,2,3,240,78,522,6,0.03,3622,9181,9,8074
2,3,2,30,4176,19209,4,0.15,426,1251,9,14446
2,3,0,30,2303,2878,1,0.04,143,1251,9,14446
8,0,0,60,786,43623,55,0.92,79,1158,0,6190
6,2,0,60,38400,112128,2,0.05,4528,5369,9,8074
6,2,3,60,56,369,6,0.11,3622,9181,9,8074
9,3,0,30,7882,25458,3,0.11,472,5969,9,3157
9,3,0,30,16611,190860,11,0.38,3622,9181,2,3641
9,4,0,30,100,2326,23,0.78,3622,9181,8,9157
5,0,0,30,599,7966,13,0.44,41,-283,9,5921
6,2,3,60,118,8980,76,1.27,3622,9181,9,8074
2,3,0,60,24992,202435,8,0.13,3458,18839,2,14325
2,3,2,60,960,1651,1,0.03,8385,11336,9,14446
6,2,2,240,20000,185600,9,0.04,7683,6073,4,15035
4,3,0,240,4000,7800,1,0.01,1573,8316,9,7633
6,2,3,30,240,11495,47,1.6,3622,9181,3,573
6,2,0,240,40000,400800,10,0.04,3622,10770,4,15035
6,2,3,30,9,137,15,0.51,3622,9181,9,8074
6,2,3,240,31,244,7,0.03,3622,9181,9,8074
1,0,0,180,1015,50750,50,0.28,257,167,0,5009
6,2,2,30,20060,90871,4,0.15,1726,34753,9,8074
6,2,2,90,19271,192324,9,0.11,2555,1347,9,8074
6,2,3,60,27,479,17,0.3,3622,9181,9,8074
4,4,0,60,5513,32747,5,0.1,640,5185,8,4614
9,3,0,60,168,1260,7,0.12,3622,9181,2,3641
6,2,2,30,191011,861459,4,0.15,16234,13439,9,8074
5,0,0,30,31,185,5,0.2,4,-111,9,5921
6,2,3,60,5,249,49,0.83,3622,9181,9,8074
6,2,2,60,82075,223244,2,0.05,8969,6175,9,8074
6,2,2,30,116000,815480,7,0.23,7965,12688,9,8074
1,0,0,180,1000,50000,50,0.28,254,-119,0,5009
10,3,0,60,70000,301000,4,0.07,5999,24383,9,6906
6,2,3,90,12,59,4,0.06,3622,9181,7,8670
6,2,3,30,10,217,21,0.72,3622,9181,9,8074
6,2,3,30,600,11761,19,0.65,3622,9181,9,8074
2,3,0,30,8806,40419,4,0.15,979,5161,9,14446
9,3,0,60,20000,219000,10,0.18,2675,8656,9,3157
6,2,3,60,3,151,50,0.84,3622,9181,1,7877
6,2,2,30,32080,76671,2,0.08,2666,20695,9,8074
8,3,0,60,50000,405000,8,0.13,6918,21886,2,4961
6,2,3,60,225,5964,26,0.44,3622,9181,9,8074
0,3,0,1000,415,10026,24,0.02,329,731,9,6583
9,4,0,120,5200,316264,60,0.51,1272,2824,8,9157
9,3,0,60,16800,109032,6,0.11,1456,1984,2,3641
1,3,0,100,670,3015,4,0.04,76,921,9,9091
9,4,0,60,104,1581,15,0.25,18,-388,8,9157
8,3,0,60,4250,34170,8,0.13,424,488,9,5524
6,2,3,120,39,1523,39,0.33,3622,9181,1,7877
6,2,3,60,31,1545,49,0.83,3622,9181,9,8074
6,2,3,90,8,136,17,0.19,3622,9181,9,8074
6,2,3,240,8,141,17,0.07,3622,9181,9,8074
1,4,0,120,16695,562621,33,0.28,4113,29130,8,5008
5,3,2,30,28869,577380,20,0.67,3865,4678,2,5355
9,4,0,30,400,9304,23,0.78,3622,9181,8,9157
5,4,0,60,500,2970,5,0.1,65,-15,8,6174
2,3,0,1000,10,316,31,0.03,3622,9181,9,14446
6,2,2,30,52516,236847,4,0.15,3622,9181,9,8074
2,3,2,60,6000,11940,1,0.03,3622,9181,2,14325
6,2,3,240,3,73,24,0.1,3622,9181,9,8074
9,4,0,30,128,2977,23,0.78,1232,1769,8,9157
6,2,3,120,18,1254,69,0.58,3622,9181,1,7877
1,0,0,180,3559,60360,16,0.09,1061,1454,0,5009
7,4,0,120,2855,103236,36,0.3,3622,9181,8,6837
6,2,2,60,7548,55100,7,0.12,391,-341,9,8074
6,2,3,30,334,11131,33,1.11,3622,9181,9,8074
8,3,0,120,120,10800,90,0.75,18,190,3,3989
6,2,2,60,150000,430500,2,0.05,9282,14222,9,8074
1,3,0,30,7000,8750,1,0.04,480,4325,9,9091
8,3,0,120,10679,272314,25,0.21,2709,10409,9,5524
6,2,3,120,62,1597,25,0.21,3622,9181,8,8973
9,3,0,60,23355,54884,2,0.04,1073,4221,9,3157
6,2,2,240,20000,185600,9,0.04,7293,5560,4,15035
5,0,0,30,54684,327557,5,0.2,3889,30784,9,5921
6,2,2,60,6384,46603,7,0.12,331,4766,9,8074
6,2,3,30,273,6169,22,0.75,3622,9181,9,8074
6,2,2,30,108677,722702,6,0.22,10144,7809,9,8074
6,2,2,30,125247,567368,4,0.15,3622,9181,9,8074
9,4,0,30,71,1651,23,0.78,15,-507,8,9157
9,3,0,60,13000,84370,6,0.11,3622,9181,2,3641
2,0,0,180,180,3052,16,0.09,3622,9181,0,7467
6,2,3,240,143,3866,27,0.11,3622,9181,9,8074
6,2,2,60,236129,559625,2,0.04,11917,16266,9,8074
6,2,3,30,51,795,15,0.52,3622,9181,9,8074
9,3,0,240,500,1050,2,0.01,3622,9181,9,3157
6,2,3,60,8,46,5,0.1,3622,9181,8,8973
0,4,0,60,304,1805,5,0.1,43,-547,8,6133
1,3,0,60,7228,33248,4,0.08,338,2845,9,9091
0,3,0,30,492,615,1,0.04,27,-62,9,6583
6,2,0,30,83238,650921,7,0.26,5663,4298,9,8074
6,2,0,30,59681,412395,6,0.23,5200,4953,9,8074
6,2,3,60,46,470,10,0.17,3622,9181,9,8074
7,3,0,30,216755,2653081,12,0.41,28678,117541,2,5091
9,3,0,30,21384,217047,10,0.34,2406,3219,2,3641
6,2,2,60,75000,182250,2,0.04,3347,6414,9,8074
3,4,0,60,120,822,6,0.11,3622,9181,8,8163
6,2,3,120,2,51,25,0.21,3622,9181,1,7877
2,3,0,30,75000,768000,10,0.34,9057,54886,2,14325
11,4,0,60,19922,118336,5,0.1,3991,33670,8,7939
2,3,2,60,2430,5224,2,0.04,3622,9181,9,14446
6,2,3,200,4500,12317,2,0.01,3622,9181,9,8074
9,3,0,60,5070,41827,8,0.14,3622,9181,2,3641
9,3,0,60,169,2154,12,0.21,3622,9181,2,3641
6,2,3,60,1200,5558,4,0.08,3622,9181,9,8074
9,3,0,240,150,315,2,0.01,58,-245,9,3157
6,2,3,30,39,471,12,0.4,3622,9181,9,8074
6,2,2,30,100591,455677,4,0.15,8635,10203,9,8074
8,4,0,60,1000,5940,5,0.1,116,105,8,5868
6,2,2,30,120000,798000,6,0.22,11201,12084,9,8074
6,2,3,60,7,117,16,0.28,3622,9181,10,8994
6,2,2,60,17013,40320,2,0.04,3622,9181,9,8074
6,2,3,60,53,3422,64,1.08,3622,9181,9,8074
6,2,3,240,7,36,5,0.02,3622,9181,9,8074
6,2,3,30,26,506,19,0.65,3622,9181,9,8074
8,3,0,60,2335,18773,8,0.13,237,488,9,5524
6,2,2,30,48866,220385,4,0.15,4154,8951,9,8074
6,2,3,120,2,51,25,0.21,3622,9181,1,7877
6,2,3,60,88,4713,53,0.89,3622,9181,9,8074
6,2,3,60,1022,3808,3,0.06,3622,9181,9,8074
6,2,3,30,500,2112,4,0.14,3622,9181,9,8074
9,3,0,60,15153,35609,2,0.04,3595,11632,9,3157
9,3,0,60,12492,51841,4,0.07,3622,9181,2,3641
8,0,0,60,1300,72150,55,0.92,3622,9181,0,6190
6,2,3,60,22,433,19,0.33,3622,9181,9,8074
6,2,3,240,3,21,7,0.03,3622,9181,9,8074
6,2,0,60,40751,118992,2,0.05,4806,5369,9,8074
6,2,3,30,6304,129614,20,0.69,3622,9181,9,8074
9,3,0,60,200,3780,18,0.32,3622,9181,9,3157
6,2,3,30,9,196,21,0.73,3622,9181,9,8074
6,2,2,30,76097,506045,6,0.22,7105,5121,9,8074
6,2,3,30,10,234,23,0.78,3622,9181,9,8074
1,4,0,60,2706,18536,6,0.11,346,8539,8,5008
6,2,3,60,13,287,22,0.37,3622,9181,9,8074
6,2,0,60,8989,66788,7,0.12,454,2315,9,8074
6,2,3,30,55,1833,33,1.11,3622,9181,9,8074
2,4,0,60,936,5559,5,0.1,128,637,8,7877
6,2,2,30,35357,150620,4,0.14,2806,6292,9,8074
6,2,3,60,70,3749,53,0.89,3622,9181,9,8074
1,4,0,60,4014,27495,6,0.11,507,3520,8,5008
6,2,2,30,97753,238517,2,0.08,5778,13558,9,8074
6,2,2,30,130800,869820,6,0.22,12208,12829,9,8074
9,3,0,30,168,2184,13,0.43,2046,13405,9,3157
7,4,0,60,405,3122,7,0.13,75,262,8,6837
5,0,0,60,12730,246070,19,0.32,3622,9181,9,5921
1,3,0,30,939,21127,22,0.75,117,766,2,8608
9,3,0,60,6500,72475,11,0.19,3622,9181,9,3157
2,0,0,180,6705,113716,16,0.09,1979,-147,4,5426
9,3,0,60,14055,31623,2,0.04,1304,1220,9,3157
6,2,3,240,44,311,7,0.03,3622,9181,9,8074
9,3,0,60,12785,109951,8,0.14,3622,9181,9,3157
6,2,3,60,80,731,9,0.15,3622,9181,9,8074
2,3,2,30,33480,435240,13,0.43,3622,9181,2,14325
0,3,0,30,1014,1267,1,0.04,3622,9181,9,6583
2,3,0,1000,3000,27750,9,0.01,3622,9181,9,14446
8,3,0,30,60,780,13,0.43,4,45,9,5524
6,2,0,240,60000,601200,10,0.04,22956,26372,4,15035
6,2,2,30,105707,725150,6,0.23,7092,6704,9,8074
6,2,3,90,25,659,26,0.29,3622,9181,9,8074
6,2,0,240,19098,60158,3,0.01,7367,2444,9,8074
9,4,0,30,200,4652,23,0.78,22,475,8,9157
6,2,3,240,13,230,17,0.07,3622,9181,9,8074
9,3,0,30,13907,155063,11,0.37,1578,1689,2,3641
6,2,3,240,500,3093,6,0.03,3622,9181,4,15035
6,2,3,120,12,425,35,0.3,3622,9181,1,7877
6,2,2,240,10603,23962,2,0.01,3818,10234,9,8074
5,0,0,60,10620,205284,19,0.32,1050,17475,9,5921
6,2,3,60,23,408,17,0.3,3622,9181,9,8074
6,2,3,30,12,209,17,0.58,3622,9181,9,8074
6,2,3,240,16,392,24,0.1,3622,9181,9,8074
2,3,0,60,1217,8239,6,0.11,124,-24,9,14446
6,2,3,90,3,70,23,0.26,3622,9181,9,8074
6,2,3,30,98,2214,22,0.75,3622,9181,9,8074
7,3,2,30,53149,1057665,19,0.66,5803,26478,2,5091
6,2,3,30,60,935,15,0.52,3622,9181,9,8074
7,0,0,30,3000,71010,23,0.79,363,-223,7,6771
6,2,2,30,45232,110366,2,0.08,2674,4301,9,8074
6,2,3,30,8,134,16,0.56,3622,9181,9,8074
8,3,0,60,46,1200,26,0.43,3,-14,9,5524
9,3,0,30,21384,217047,10,0.34,2406,3219,2,3641
2,4,0,60,612,3635,5,0.1,76,286,8,7877
2,4,0,60,350,2397,6,0.11,51,3126,8,7877
6,2,3,60,82,5009,61,1.02,3622,9181,9,8074
6,2,3,30,60,1327,22,0.74,3622,9181,7,8670
6,2,3,60,2500,21941,8,0.15,3622,9181,12,0
7,3,0,60,31528,171197,5,0.09,1899,9879,9,5659
6,2,3,30,9,196,21,0.73,3622,9181,9,8074
5,0,0,30,276,6187,22,0.75,3622,9181,9,5921
6,2,2,30,39878,265188,6,0.22,3622,9181,9,8074
6,2,3,240,14,111,8,0.03,3622,9181,9,8074
6,2,3,60,51,466,9,0.15,3622,9181,9,8074
9,3,0,60,13000,29900,2,0.04,3622,9181,9,3157
6,2,2,60,104636,284609,2,0.05,11275,7527,9,8074
6,2,3,30,182,541,2,0.1,3622,9181,9,8074
9,4,0,60,396,6023,15,0.25,53,-561,8,9157
5,3,0,60,57961,130412,2,0.04,5525,42237,9,5921
9,3,0,30,40890,175827,4,0.14,3329,9455,2,3641
9,3,0,30,30339,348595,11,0.38,3419,14006,2,3641
9,3,0,30,3000,9900,3,0.11,3622,9181,9,3157
9,3,0,30,20142,99702,4,0.16,6142,12850,2,3641
1,0,0,180,3399,57647,16,0.09,1014,1093,0,5009
6,2,3,60,189,1248,6,0.11,3622,9181,9,8074
6,2,3,120,62,1549,24,0.21,3622,9181,8,8973
9,3,0,60,9744,14128,1,0.02,656,5158,9,3157
8,4,0,60,210,1554,7,0.12,36,-323,8,5868
6,2,0,60,33972,85949,2,0.04,1823,791,9,8074
6,2,3,60,20,1599,79,1.33,3622,9181,0,9211
6,2,3,60,408,1608,3,0.07,3622,9181,9,8074
6,2,3,30,621,12768,20,0.69,3622,9181,9,8074
6,2,3,30,17,368,21,0.72,3622,9181,9,8074
8,3,0,30,6907,124326,18,0.6,3622,9181,9,5524
9,3,0,30,300,3900,13,0.43,21,2657,9,3157
9,4,0,120,1010,83022,82,0.68,255,7227,8,9157
6,2,3,60,920,25777,28,0.47,3622,9181,9,8074
6,2,3,60,27,620,23,0.38,3622,9181,9,8074
6,2,3,240,1021,23275,22,0.1,3622,9181,4,15035
6,2,3,120,23,592,25,0.21,3622,9181,8,8973
6,2,2,90,25000,204250,8,0.09,3313,4192,9,8074
2,3,0,60,3024,11944,3,0.07,140,694,2,14325
6,2,3,60,33,650,19,0.33,3622,9181,9,8074
9,3,0,60,11507,20367,1,0.03,539,666,9,3157
6,2,3,60,50,3857,77,1.29,3622,9181,9,8074
6,2,3,60,37,1874,50,0.84,3622,9181,1,7877
6,2,3,120,3500,152545,43,0.36,3622,9181,8,8973
6,2,3,60,86,6545,76,1.27,3622,9181,9,8074
5,3,0,240,6821,10299,1,0.01,2686,9181,9,5921
6,2,2,30,137130,911914,6,0.22,45800,8726,9,8074
6,2,3,60,3,64,21,0.36,3622,9181,9,8074
9,3,0,60,12100,98010,8,0.13,1685,2251,2,3641
1,3,0,30,2000,15160,7,0.25,150,789,9,9091
6,2,3,30,3,91,30,1.02,3622,9181,9,8074
2,3,0,30,1764,3951,2,0.07,106,615,9,14446
6,2,2,30,28907,192231,6,0.22,3622,9181,9,8074
6,2,2,60,92887,678075,7,0.12,4810,5599,9,8074
6,2,3,30,5000,177172,35,1.18,3622,9181,2,7527
9,4,0,120,320,26304,82,0.68,88,-177,8,9157
7,3,0,60,20172,109533,5,0.09,1104,4765,9,5659
5,0,0,240,9565,18651,1,0.01,6490,2010,9,5921
2,0,0,180,420,7123,16,0.09,3622,9181,0,7467
6,2,0,60,38341,111955,2,0.05,4522,5369,9,8074
9,3,0,30,40593,452611,11,0.37,4585,5881,2,3641
6,2,2,60,19836,167019,8,0.14,1820,-302,9,8074
6,2,3,60,104,2036,19,0.33,3622,9181,9,8074
9,4,0,120,1922,116896,60,0.51,467,842,8,9157
6,2,3,60,2600,16744,6,0.11,3622,9181,12,0
6,2,3,240,124,3352,27,0.11,3622,9181,9,8074
11,3,0,60,48127,95772,1,0.03,2383,17232,2,6420
0,3,0,60,3974,6835,1,0.03,209,2743,9,6583
3,3,0,60,18025,52633,2,0.05,1139,3683,9,6624
2,3,0,30,58,232,4,0.13,19,274,2,14325
1,3,0,30,1461,33603,23,0.77,154,1986,9,9091
8,0,0,120,841,56010,66,0.55,169,-641,3,3989
8,3,0,60,1560,12542,8,0.13,166,488,9,5524
6,2,2,60,515000,1251450,2,0.04,3622,9181,9,8074
6,2,3,30,11,240,21,0.73,3622,9181,9,8074
6,2,3,60,2,10,5,0.09,3622,9181,8,8973
5,0,0,60,672,2466,3,0.06,49,-779,9,5921
9,3,0,30,4500,29025,6,0.22,320,3890,9,3157
6,2,0,60,52379,132518,2,0.04,2512,3116,9,8074
9,3,0,30,63421,272710,4,0.14,5101,12241,2,3641
6,2,3,240,300,2040,6,0.03,3622,9181,4,15035
6,2,3,60,88,1722,19,0.33,3622,9181,9,8074
8,2,0,120,83,6811,82,0.68,16,-625,1,4823
9,3,0,60,12937,29755,2,0.04,875,1181,9,3157
9,3,0,90,298,1317,4,0.05,3622,9181,9,3157
9,3,0,60,24000,264000,11,0.18,2769,9546,9,3157
6,2,0,60,10000,172800,17,0.29,1087,1531,9,8074
6,2,0,30,34044,158985,4,0.16,2892,5105,9,8074
8,3,0,30,9235,166230,18,0.6,1197,4375,9,5524
6,2,3,30,30,445,14,0.5,3622,9181,2,7527
6,2,3,240,517,2812,5,0.02,3622,9181,9,8074
6,2,3,30,11,370,33,1.12,3622,9181,9,8074
9,3,0,60,11000,58850,5,0.09,3828,14089,9,3157
11,3,0,60,814,0,0,0.0,60,344,2,6420
1,4,2,120,1573,48479,30,0.26,393,39289,8,5008
6,2,3,30,26,777,29,1.0,3622,9181,9,8074
